Entity1,Entity2 ,Relation,Example
奔驰,宝马,company/company/compete,而奔驰近年来的全新车型体系，令产品竞争力优势非常明显，相比宝马换代较慢的车型和奥迪相对混乱的市场策略，奔驰在终端市场的竞争力凸显
奔驰,宝马,company/company/compete,此外，奔驰未来还会引入外形融入轿跑车型元素的GLECoupe车型，这款车的直接竞争对手是宝马X6 从此次奔驰GLE级申报信息看，未来进口国内的车型有四款，其中GLE 3204MATIC、GLE4004MATIC、GLE 450 AMG4MATIC搭载的是不同功率调校的3.0升双涡轮增压发动机，而AMG GLE634MATIC车型配备的是5.5升双涡轮增压发动机
奔驰,宝马,company/company/compete,梅赛德斯奔驰将它的竞争对手直接定位到了奥迪的A3和宝马1系上
奔驰,宝马,company/company/compete,梅赛德斯-奔驰GLE Coupe，新车将Coupe与跨界车型元素加以完美融合，竞争对手直指宝马X6
奔驰,宝马,company/company/compete,增长缓慢的原因一方面来自主要竞争对手奔驰和宝马在国内市场的不断发力，另一方面由于奥迪多款车型即将换代，产品竞争力有所下降，很多消费转而投向拥有全新车型的其他品牌
奔驰,宝马,company/company/compete,无论是与竞争对手宝马的“i”品牌对阵，还是考虑到电动化的用户需求，奔驰已经宣布的“EQ”子品牌，也将囊括AMG车型
保时捷,路虎,company/company/compete,在今年3月开幕的日内瓦车展上，路虎将带来一款全新的车型，定位高于极光，但又低于揽胜运动版，命名为揽胜Velar，竞争对手据说直至保时捷Macan
保时捷,亨舍尔,company/company/compete,希特勒下达了研发新型坦克的命令后，主要竞争者是亨舍尔与保时捷
长安,广汽,company/company/compete,长安CS95长宽高为4949/1930/1785mm，轴距达到了2810mm，CS95的尺寸不仅超越了主要竞争对手广汽传祺的GS8，甚至连福特锐界和丰田汉兰达都不是它的对手
丰田,斯柯达,company/company/compete,如果丰田率先引入混动版，竞争力将进一步提升，因为它的对手斯柯达明锐等车型还没有这种版本，所以RAV4在这个级别就有绝对优势
丰田,福特,company/company/compete,Concept D量产车型 早在2015上海车展上，本田就发布了Concept D的概念车型，该车型定位中型SUV，竞争对手锁定在丰田汉兰达和福特锐界等车型上
丰田,福特,company/company/compete,"近日获悉,2016款丰田霸道2700现车到店，越野普拉多风靡全球，超值爆惠限时秒杀，丰田普拉多作为国内越野车高端品牌之一，近年来凭借其出色的越野性能、霸道的车型外观在越野车领域的市场份额始终保持在第一的位置，其销售量和保有量另竞争对手通用，福特等难以望其项背，在176个国家市场深受消费者喜爱和推崇"
丰田,福特,company/company/compete,和大众POLO、起亚K2等车型入门级动力比起来，丰田威驰2015款的动力配置还算不错，只有竞争对手福特嘉年华例外，其入门级车型就是1.5L发动机，表现抢眼
丰田,福特,company/company/compete,Concept D量产车型 早在2015上海车展上，本田就发布了Concept D的概念车型，该车型定位中型SUV，竞争对手锁定在丰田汉兰达和福特锐界等车型上
丰田,日产,company/company/compete,在车身尺寸上，日产途乐最大的竞争对手就是丰田的兰德酷路泽，两款车的车身尺寸基本相当
大众,吉利,company/company/compete,吉利LYNK & CO CX11在价格方面目前没有明确消息，不过在定位上要高于博越，所以新车起售价将衔接博越的顶配价格15.78万元，所以这款新车估计将会是18万元左右起售，其上市竞争对手明显是锁定了大众途观及本田CR-V等主流合资品牌车型，凌克打造的这就SUV新产品富有科技感的设计将会获得不少年轻消费者的青睐，如果在价格上进一步下探，将会给市场带来强劲冲击
本田,广汽,company/company/compete,作为广汽本田冠道的兄弟车型，东风本田UR-V的推出不仅实现了本田在华双车战略，未来UR-V上市后也将联手CR-V、XR-V，组成东风本田最强SUV产品阵容，更全面的覆盖国内SUV市场，并与丰田汉兰达、福特锐界等竞争对手展开竞争
本田,大众,company/company/compete,相比于竞争对手大众高尔夫GTI ClubSport S以及即将推出的2018款雷诺梅甘娜RS，本田对这款新车信心十足
本田,丰田,company/company/compete,在动力方面，本田的i-MMD超越了丰田的THS-II系统，而在燃油经济性方面，i-MMD也是THS-II的有力竞争者
本田,丰田,company/company/compete,另外，根据此前报道，除了广汽本田之外，东风本田也将基于Concept D推出一款新SUV，两款车的市场定位情况与缤智和X-RV相似，主要竞争对手为丰田汉兰达等
本田,丰田,company/company/compete,本田Horizon的竞争对手锁定为当时的丰田LC系列和三菱帕杰罗等车型，初期Horizon搭载一台200马力3.2升V6汽油发动机和125马力3.1升直列四缸涡轮增压发动机，后期换装了3.5升V6汽油发动机和3.0升四缸涡轮增压柴油发动机
本田,丰田,company/company/compete,同级别中，也许广州本田雅阁不是最快的，但是它一定是最平稳、最省油的，广州本田雅阁给人的印象是气势十足、安全科技、舒适驾驶、先进智能，同时更加难能可贵的是省钱省油，在汽车技术上实现了全面的升级，完美的击败了包括丰田内的众多竞争对手，相信在不久的将来，广州本田雅阁会在国内的中高级市场中占据一席之地
本田,丰田,company/company/compete,早在2015上海车展上，本田就发布了Concept D的概念车型，该车型定位中型SUV，竞争对手锁定在丰田汉兰达和福特锐界等车型上
吉利,PSA,company/company/compete,中国吉利（Geely）和法国标致雪铁龙集团（PSA）正在竞购苦苦挣扎的马来西亚汽车制造商、莲花（Lotus）品牌的所有者马来西亚国家汽车工业公司（Proton），未来几日两家集团将提交竞争性报价
吉利,雪铁龙,company/company/compete,英国《金融时报》网站2月21日报道，吉利和法国标致雪铁龙集团正在竞购苦苦挣扎的马来西亚汽车制造商、莲花品牌的所有者马来西亚国家汽车工业公司，未来几日两家集团将提交竞争性报价
吉利,雪铁龙,company/company/compete,此外，法国标致雪铁龙集团（PSA）也有意竞购马来西亚车企Proton，未来几日将与吉利集团提交竞争性报价
吉利,哈弗,company/company/compete,据悉，吉利博越的直接竞争对手就是哈弗H6
吉利,哈弗,company/company/compete,同级车型 性价比排第一 作为吉利汽车在成熟SUV平台升级打造的一款全新车型，远景SUV定位为“中级家享SUV”，自2016年8月上市，就面临着哈弗H6等众多强有力对手的激烈竞争
吉利,长安,company/company/compete,从大家对吉利全新MPV动力猜测上来看，吉利全新MPV搭载博越的动力总成，强大的品牌优势也会使吉利全新MPV强势竞争宝骏730和长安欧尚等中高端自主品牌MPV车型
吉利,长城,company/company/compete,作为一家车企要想长远发展，单条腿走路的长城汽车尽管眼下表现不错，但也有不少弊端，目前支撑起长城汽车的也就是哈弗H6系列和哈弗H2系列车型，其他车型如哈弗H7、H8、H9等等还没有走出“围城”，伴随着来自诸多竞争对手的份额蚕食，哈弗H7、H8、H9等等的日子会更加艰难，相比主要竞争对手吉利汽车的全面发展，风头正旺的长城汽车的苦只有自己知道
吉利,长城,company/company/compete,一个是以SUV车型为代表的车企，一个是以均衡发展为代表的车企，长城汽车和竞争对手吉利汽车的优势都很明显，在长城汽车的轿车领域四面楚歌和全面塌陷之后，痛定思痛的长城汽车专注于SUV车型的更精更细为策略，开始打造SUV车型的大而全车型品牌，经济型产品以哈弗H6为代表，主打中低端消费群体，长城汽车“魏”品牌主打中高端车型，来参与国内市场和全球化的竞争
吉利,长城,company/company/compete,长城汽车“魏”品牌车型上市后，所遇到的第一个强有力的竞争对手就是吉利汽车LYNK&CO，二者之间哪个更胜一筹，速递哥会继续关注
吉利,东风,company/company/compete,在未来的竞争中，东风风神新A60将与吉利新帝豪在8万元左右的涡轮增压车型之间展开正面搏斗，其中吉利新帝豪1.3T手动豪华型与东风风神新A60 1.4T手动尊贵型价格相当，但缺少定速巡航、电动车窗等实用价值比较高的配置
吉利,大众,company/company/compete,尾灯与标识用漆黑装饰条连成一体，尾部L形的“能量晶体条”尾灯在刹车是会以“充电”的形式逐渐亮起，就冲这个尾灯就想搞一台有木有!吉利LYNK&CO CX11上市竞争对手锁定大众途观 　　吉利LYNK&CO CX11内饰上同样主打科技感，10.1英寸的中控触控屏集成了大部分的功能，仅保留3个旋钮以及一排物理按键，简约而不简单，配备了一系列联通车辆、个人设备、云端的汽车互联技术，时刻满足人们的互联互通需求　
吉利,大众,company/company/compete,以安全著称的沃尔沃技术，在LYNK & CO 01也得到很好的体现，ACC自适应巡航(带排队功能的)、AEB自动刹车功能(带行人探测的)、360度全息影像、RCTA倒车侧方辅助、BSD盲点监测系统、AHB-C主动远近光调节、TSR道路标志识别、SAP半自动泊车、FCW前方碰撞预警、LDW车道偏离预警、LKA车道保持辅助系统、LCA变道辅助系统、LCW变道警示系统、DAC驾驶员疲劳监测等14项智能驾驶(ADAS)科技配置都将在新车上出现，放心开! 　　吉利LYNK & CO CX11在价格方面目前没有明确消息，不过在定位上要高于博越，所以新车起售价将衔接博越的顶配价格15.78万元，所以这款新车估计将会是18万元左右起售，其上市竞争对手明显是锁定了大众途观等主流合资品牌车型，凌克打造的这就SUV新产品富有科技感的设计将会获得不少年轻消费者的青睐，如果在价格上进一步下探，将会给市场带来强劲冲击
